case,project,file,file_name,class,start_line,end_line,displacement,level,level_num,source_file
python-mini-projects,Snake Game,snake_game.py,snake_game.py,Unary Operation,76,76,36,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-mini-projects/data_pycefr.json
python-mini-projects,Snake Game,snake_game.py,snake_game.py,Boolean Operation,60,60,7,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-mini-projects/data_pycefr.json
python-mini-projects,Snake Game,snake_game.py,snake_game.py,Boolean Operation,109,109,7,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-mini-projects/data_pycefr.json
python-mini-projects,Snake Game,snake_game.py,snake_game.py,Boolean Operation,111,111,9,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-mini-projects/data_pycefr.json
python-mini-projects,Snake Game,snake_game.py,snake_game.py,Boolean Operation,115,115,11,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-mini-projects/data_pycefr.json
python-mini-projects,Snake Game,snake_game.py,snake_game.py,Subscript,43,43,11,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-mini-projects/data_pycefr.json
python-mini-projects,Snake Game,snake_game.py,snake_game.py,Subscript,107,107,11,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-mini-projects/data_pycefr.json
python-mini-projects,Snake Game,snake_game.py,snake_game.py,Subscript,114,114,21,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-mini-projects/data_pycefr.json
python-mini-projects,Snake Game,snake_game.py,snake_game.py,Subscript,74,74,12,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-mini-projects/data_pycefr.json
python-mini-projects,Snake Game,snake_game.py,snake_game.py,Subscript,78,78,12,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-mini-projects/data_pycefr.json
python-mini-projects,Snake Game,snake_game.py,snake_game.py,Subscript,60,60,12,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-mini-projects/data_pycefr.json
python-mini-projects,Snake Game,snake_game.py,snake_game.py,Subscript,60,60,41,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-mini-projects/data_pycefr.json
python-mini-projects,Snake Game,snake_game.py,snake_game.py,Subscript,76,76,22,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-mini-projects/data_pycefr.json
python-mini-projects,Snake Game,snake_game.py,snake_game.py,Subscript,115,115,16,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-mini-projects/data_pycefr.json
python-mini-projects,Snake Game,snake_game.py,snake_game.py,Subscript,115,115,38,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-mini-projects/data_pycefr.json
python-mini-projects,Snake Game,snake_game.py,snake_game.py,Slice,114,114,39,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-mini-projects/data_pycefr.json
python-mini-projects,Snake Game,snake_game.py,snake_game.py,Simple Assignment,4,4,0,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-mini-projects/data_pycefr.json
python-mini-projects,Snake Game,snake_game.py,snake_game.py,Simple Assignment,5,5,0,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-mini-projects/data_pycefr.json
python-mini-projects,Snake Game,snake_game.py,snake_game.py,Simple Assignment,6,6,0,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-mini-projects/data_pycefr.json
python-mini-projects,Snake Game,snake_game.py,snake_game.py,Simple Assignment,7,7,0,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-mini-projects/data_pycefr.json
python-mini-projects,Snake Game,snake_game.py,snake_game.py,Simple Assignment,8,8,0,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-mini-projects/data_pycefr.json
python-mini-projects,Snake Game,snake_game.py,snake_game.py,Simple Assignment,9,9,0,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-mini-projects/data_pycefr.json
python-mini-projects,Snake Game,snake_game.py,snake_game.py,Simple Assignment,10,10,0,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-mini-projects/data_pycefr.json
python-mini-projects,Snake Game,snake_game.py,snake_game.py,Simple Assignment,11,11,0,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-mini-projects/data_pycefr.json
python-mini-projects,Snake Game,snake_game.py,snake_game.py,Simple Assignment,128,128,0,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-mini-projects/data_pycefr.json
python-mini-projects,Snake Game,snake_game.py,snake_game.py,Simple Assignment,132,132,0,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-mini-projects/data_pycefr.json
python-mini-projects,Snake Game,snake_game.py,snake_game.py,Simple Assignment,133,133,0,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-mini-projects/data_pycefr.json
python-mini-projects,Snake Game,snake_game.py,snake_game.py,Simple Assignment,135,135,0,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-mini-projects/data_pycefr.json
python-mini-projects,Snake Game,snake_game.py,snake_game.py,Simple Assignment,138,138,0,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-mini-projects/data_pycefr.json
python-mini-projects,Snake Game,snake_game.py,snake_game.py,Simple Assignment,143,143,0,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-mini-projects/data_pycefr.json
